date_key,plant_id,material_id,on_hand_qty,safety_stock_qty,reorder_point_qty,unit_of_measure,days_of_cover,stock_status
202505,PLT-04,MAT-104,570.0,100.0,150.0,MT,171.0,Healthy
202506,PLT-04,MAT-104,899.0,100.0,150.0,MT,269.7,Healthy
202507,PLT-04,MAT-104,1283.0,100.0,150.0,MT,384.9,Healthy
202508,PLT-04,MAT-104,1470.0,100.0,150.0,MT,441.0,Healthy
202509,PLT-04,MAT-104,1843.0,100.0,150.0,MT,552.9,Healthy
202511,PLT-04,MAT-104,1778.0,100.0,150.0,MT,533.4,Healthy
202512,PLT-04,MAT-104,2178.0,100.0,150.0,MT,653.4,Healthy
202601,PLT-04,MAT-104,2641.0,100.0,150.0,MT,792.3,Healthy
202501,PLT-04,MAT-105,1082.0,100.0,150.0,MT,324.6,Healthy
202502,PLT-04,MAT-105,1438.0,100.0,150.0,MT,431.4,Healthy
202503,PLT-04,MAT-105,2009.0,100.0,150.0,MT,602.7,Healthy
202504,PLT-04,MAT-105,2833.0,100.0,150.0,MT,849.9,Healthy
202505,PLT-04,MAT-105,2549.0,100.0,150.0,MT,764.7,Healthy
202506,PLT-04,MAT-105,2329.0,100.0,150.0,MT,698.7,Healthy
202507,PLT-04,MAT-105,3589.0,100.0,150.0,MT,1076.7,Healthy
202508,PLT-04,MAT-105,4003.0,100.0,150.0,MT,1200.9,Healthy
202509,PLT-04,MAT-105,3650.0,100.0,150.0,MT,1095.0,Healthy
202510,PLT-04,MAT-105,3813.0,100.0,150.0,MT,1143.9,Healthy
202511,PLT-04,MAT-105,4022.0,100.0,150.0,MT,1206.6,Healthy
202512,PLT-04,MAT-105,4517.0,100.0,150.0,MT,1355.1,Healthy
202501,PLT-04,MAT-106,137.0,100.0,150.0,MT,41.1,Healthy
202502,PLT-04,MAT-106,1510.0,100.0,150.0,MT,453.0,Healthy
202505,PLT-04,MAT-106,1363.0,100.0,150.0,MT,408.9,Healthy
202506,PLT-04,MAT-106,1250.0,100.0,150.0,MT,375.0,Healthy
202508,PLT-04,MAT-106,1650.0,100.0,150.0,MT,495.0,Healthy
202509,PLT-04,MAT-106,2137.0,100.0,150.0,MT,641.1,Healthy
202511,PLT-04,MAT-106,2040.0,100.0,150.0,MT,612.0,Healthy
202512,PLT-04,MAT-106,2558.0,100.0,150.0,MT,767.4,Healthy
202501,PLT-04,MAT-107,-398.0,400.0,600.0,KG,-29.8,Below Safety
202503,PLT-04,MAT-107,-1635.0,400.0,600.0,KG,-122.6,Below Safety
202504,PLT-04,MAT-107,-2755.0,400.0,600.0,KG,-206.6,Below Safety
202505,PLT-04,MAT-107,-1832.0,400.0,600.0,KG,-137.4,Below Safety
202506,PLT-04,MAT-107,-2130.0,400.0,600.0,KG,-159.8,Below Safety
202509,PLT-04,MAT-107,-2384.0,400.0,600.0,KG,-178.8,Below Safety
202512,PLT-04,MAT-107,-2767.0,400.0,600.0,KG,-207.5,Below Safety
202601,PLT-04,MAT-107,-2414.0,400.0,600.0,KG,-181.0,Below Safety
202504,PLT-04,MAT-108,719.0,400.0,600.0,KG,53.9,Healthy
202505,PLT-04,MAT-108,1469.0,400.0,600.0,KG,110.2,Healthy
202506,PLT-04,MAT-108,2738.0,400.0,600.0,KG,205.4,Healthy
202511,PLT-04,MAT-108,3655.0,400.0,600.0,KG,274.1,Healthy
202601,PLT-04,MAT-108,3941.0,400.0,600.0,KG,295.6,Healthy
202502,PLT-04,MAT-109,668.0,120.0,180.0,EA,167.0,Healthy
202504,PLT-04,MAT-109,537.0,120.0,180.0,EA,134.2,Healthy
202505,PLT-04,MAT-109,369.0,120.0,180.0,EA,92.2,Healthy
202507,PLT-04,MAT-109,304.0,120.0,180.0,EA,76.0,Healthy
202508,PLT-04,MAT-109,783.0,120.0,180.0,EA,195.8,Healthy
202509,PLT-04,MAT-109,1374.0,120.0,180.0,EA,343.5,Healthy
202511,PLT-04,MAT-109,1169.0,120.0,180.0,EA,292.2,Healthy
202512,PLT-04,MAT-109,1169.0,120.0,180.0,EA,292.2,Healthy
202504,PLT-04,MAT-110,-404.0,400.0,600.0,KG,-30.3,Below Safety
202505,PLT-04,MAT-110,1042.0,400.0,600.0,KG,78.1,Healthy
202506,PLT-04,MAT-110,1725.0,400.0,600.0,KG,129.4,Healthy
202507,PLT-04,MAT-110,2492.0,400.0,600.0,KG,186.9,Healthy
202508,PLT-04,MAT-110,2027.0,400.0,600.0,KG,152.0,Healthy
202509,PLT-04,MAT-110,1928.0,400.0,600.0,KG,144.6,Healthy
202503,PLT-04,MAT-111,-172.0,100.0,150.0,MT,-51.6,Below Safety
202505,PLT-04,MAT-111,-313.0,100.0,150.0,MT,-93.9,Below Safety
202509,PLT-04,MAT-111,-507.0,100.0,150.0,MT,-152.1,Below Safety
202502,PLT-04,MAT-112,-281.0,100.0,150.0,MT,-84.3,Below Safety
202503,PLT-04,MAT-112,-441.0,100.0,150.0,MT,-132.3,Below Safety
202504,PLT-04,MAT-112,-748.0,100.0,150.0,MT,-224.4,Below Safety
202506,PLT-04,MAT-112,-1149.0,100.0,150.0,MT,-344.7,Below Safety
202509,PLT-04,MAT-112,-1553.0,100.0,150.0,MT,-465.9,Below Safety
202511,PLT-04,MAT-112,-1650.0,100.0,150.0,MT,-495.0,Below Safety
202512,PLT-04,MAT-112,-1747.0,100.0,150.0,MT,-524.1,Below Safety
202501,PLT-05,MAT-101,-192.0,100.0,150.0,MT,-57.6,Below Safety
202502,PLT-05,MAT-101,-133.0,100.0,150.0,MT,-39.9,Below Safety
202503,PLT-05,MAT-101,-179.0,100.0,150.0,MT,-53.7,Below Safety
202504,PLT-05,MAT-101,735.0,100.0,150.0,MT,220.5,Healthy
202505,PLT-05,MAT-101,778.0,100.0,150.0,MT,233.4,Healthy
202506,PLT-05,MAT-101,1053.0,100.0,150.0,MT,315.9,Healthy
202507,PLT-05,MAT-101,,100.0,150.0,MT,761.1,Healthy
202508,PLT-05,MAT-101,2162.0,100.0,150.0,MT,648.6,Healthy
202509,PLT-05,MAT-101,2554.0,100.0,150.0,MT,766.2,Healthy
202510,PLT-05,MAT-101,2545.0,100.0,150.0,MT,763.5,Healthy
202511,PLT-05,MAT-101,3551.0,100.0,150.0,MT,1065.3,Healthy
202512,PLT-05,MAT-101,3818.0,100.0,150.0,MT,1145.4,Healthy
202601,PLT-05,MAT-101,4756.0,100.0,150.0,MT,1426.8,Healthy
202501,PLT-05,MAT-102,94.0,100.0,150.0,MT,28.2,Below Safety
202502,PLT-05,MAT-102,642.0,100.0,150.0,MT,192.6,Healthy
202503,PLT-05,MAT-102,1024.0,100.0,150.0,MT,307.2,Healthy
202504,PLT-05,MAT-102,1448.0,100.0,150.0,MT,434.4,Healthy
202505,PLT-05,MAT-102,2204.0,100.0,150.0,MT,661.2,Healthy
202506,PLT-05,MAT-102,2802.0,100.0,150.0,MT,840.6,Healthy
202507,PLT-05,MAT-102,3004.0,100.0,150.0,MT,901.2,Healthy
202509,PLT-05,MAT-102,2960.0,100.0,150.0,MT,888.0,Healthy
202510,PLT-05,MAT-102,3275.0,100.0,150.0,MT,982.5,Healthy
202511,PLT-05,MAT-102,197229.0,100.0,150.0,MT,59168.7,Healthy
202512,PLT-05,MAT-102,197558.0,100.0,150.0,MT,59267.4,Healthy
202501,PLT-05,MAT-103,613.0,100.0,150.0,MT,183.9,Healthy
202502,PLT-05,MAT-103,968.0,100.0,150.0,MT,290.4,Healthy
202504,PLT-05,MAT-103,1137.0,100.0,150.0,MT,341.1,Healthy
202505,PLT-05,MAT-103,1458.0,100.0,150.0,MT,437.4,Healthy
202506,PLT-05,MAT-103,1295.0,100.0,150.0,MT,388.5,Healthy
202507,PLT-05,MAT-103,1451.0,100.0,150.0,MT,435.3,Healthy
202509,PLT-05,MAT-103,2027.0,100.0,150.0,MT,608.1,Healthy
202510,PLT-05,MAT-103,2315.0,100.0,150.0,MT,694.5,Healthy
202511,PLT-05,MAT-103,2700.0,100.0,150.0,MT,810.0,Healthy
202601,PLT-05,MAT-103,3101.0,100.0,150.0,MT,930.3,Healthy
202502,PLT-05,MAT-104,583.0,100.0,150.0,MT,174.9,Healthy
202503,PLT-05,MAT-104,288.0,100.0,150.0,MT,86.4,Healthy
202505,PLT-05,MAT-104,1082.0,100.0,150.0,MT,324.6,Healthy
202506,PLT-05,MAT-104,1585.0,100.0,150.0,MT,475.5,Healthy
202507,PLT-05,MAT-104,2184.0,100.0,150.0,MT,655.2,Healthy
202508,PLT-05,MAT-104,2028.0,100.0,150.0,MT,608.4,Healthy
202509,PLT-05,MAT-104,2347.0,100.0,150.0,MT,704.1,Healthy
202511,PLT-05,MAT-104,2718.0,100.0,150.0,MT,815.4,Healthy
202512,PLT-05,MAT-104,2825.0,100.0,150.0,MT,847.5,Healthy
202501,PLT-05,MAT-105,448.0,100.0,150.0,MT,134.4,Healthy
202502,PLT-05,MAT-105,271.0,100.0,150.0,MT,81.3,Healthy
202503,PLT-05,MAT-105,682.0,100.0,150.0,MT,204.6,Healthy
202504,PLT-05,MAT-105,1339.0,100.0,150.0,MT,401.7,Healthy
202505,PLT-05,MAT-105,2295.0,100.0,150.0,MT,688.5,Healthy
202506,PLT-05,MAT-105,1953.0,100.0,150.0,MT,585.9,Healthy
202507,PLT-05,MAT-105,2223.0,100.0,150.0,MT,666.9,Healthy
202508,PLT-05,MAT-105,2057.0,100.0,150.0,MT,617.1,Healthy
202509,PLT-05,MAT-105,2001.0,100.0,150.0,MT,600.3,Healthy
202510,PLT-05,MAT-105,2101.0,100.0,150.0,MT,630.3,Healthy
202511,PLT-05,MAT-105,1974.0,100.0,150.0,MT,592.2,Healthy
202512,PLT-05,MAT-105,2559.0,100.0,150.0,MT,767.7,Healthy
202501,PLT-05,MAT-106,-43.0,100.0,150.0,MT,-12.9,Below Safety
202502,PLT-05,MAT-106,175.0,100.0,150.0,MT,52.5,Healthy
202503,PLT-05,MAT-106,-129.0,100.0,150.0,MT,-38.7,Below Safety
202504,PLT-05,MAT-106,446.0,100.0,150.0,MT,133.8,Healthy
202505,PLT-05,MAT-106,672.0,100.0,150.0,MT,201.6,Healthy
202506,PLT-05,MAT-106,1361.0,100.0,150.0,MT,408.3,Healthy
202507,PLT-05,MAT-106,1645.0,100.0,150.0,MT,493.5,Healthy
202509,PLT-05,MAT-106,1273.0,100.0,150.0,MT,381.9,Healthy
202510,PLT-05,MAT-106,1097.0,100.0,150.0,MT,329.1,Healthy
202511,PLT-05,MAT-106,743.0,100.0,150.0,MT,222.9,Healthy
202512,PLT-05,MAT-106,1315.0,100.0,150.0,MT,394.5,Healthy
202501,PLT-05,MAT-107,-148.0,400.0,600.0,KG,-11.1,Below Safety
202502,PLT-05,MAT-107,-1081.0,400.0,600.0,KG,-81.1,Below Safety
202503,PLT-05,MAT-107,-1688.0,400.0,600.0,KG,-126.6,Below Safety
202505,PLT-05,MAT-107,-2104.0,400.0,600.0,KG,-157.8,Below Safety
202509,PLT-05,MAT-107,-754.0,400.0,600.0,KG,-56.6,Below Safety
202512,PLT-05,MAT-107,-1185.0,400.0,600.0,KG,-88.9,Below Safety
202502,PLT-05,MAT-108,1188.0,400.0,600.0,KG,89.1,Healthy
202506,PLT-05,MAT-108,280.0,400.0,600.0,KG,21.0,Below Safety
202507,PLT-05,MAT-108,1.0,400.0,600.0,KG,0.1,Below Safety
202512,PLT-05,MAT-108,-468.0,400.0,600.0,KG,-35.1,Below Safety
202501,PLT-05,MAT-109,-339.0,120.0,180.0,EA,-84.8,Below Safety
202503,PLT-05,MAT-109,184.0,120.0,180.0,EA,46.0,Healthy
202505,PLT-05,MAT-109,-113.0,120.0,180.0,EA,-28.2,Below Safety
202507,PLT-05,MAT-109,-439.0,120.0,180.0,EA,-109.8,Below Safety
202508,PLT-05,MAT-109,-647.0,120.0,180.0,EA,-161.8,Below Safety
202510,PLT-05,MAT-109,-302.0,120.0,180.0,EA,-75.5,Below Safety
202501,PLT-05,MAT-110,-484.0,400.0,600.0,KG,-36.3,Below Safety
202502,PLT-05,MAT-110,-1381.0,400.0,600.0,KG,-103.6,Below Safety
202504,PLT-05,MAT-110,-1829.0,400.0,600.0,KG,-137.2,Below Safety
202505,PLT-05,MAT-110,-1088.0,400.0,600.0,KG,-81.6,Below Safety
202506,PLT-05,MAT-110,-907.0,400.0,600.0,KG,-68.0,Below Safety
202509,PLT-05,MAT-110,560.0,400.0,600.0,KG,42.0,Healthy
202512,PLT-05,MAT-110,2927.0,400.0,600.0,KG,219.5,Healthy
202501,PLT-05,MAT-111,-99.0,100.0,150.0,MT,-29.7,Below Safety
202507,PLT-05,MAT-111,-481.0,100.0,150.0,MT,-144.3,Below Safety
202508,PLT-05,MAT-111,-738.0,100.0,150.0,MT,-221.4,Below Safety
202510,PLT-05,MAT-111,-1042.0,100.0,150.0,MT,-312.6,Below Safety
202511,PLT-05,MAT-111,-1211.0,100.0,150.0,MT,-363.3,Below Safety
202512,PLT-05,MAT-111,-1422.0,100.0,150.0,MT,-426.6,Below Safety
202503,PLT-05,MAT-112,-345.0,100.0,150.0,MT,-103.5,Below Safety
202505,PLT-05,MAT-112,-670.0,100.0,150.0,MT,-201.0,Below Safety
202510,PLT-05,MAT-112,-732.0,100.0,150.0,MT,-219.6,Below Safety
202510,PLT-05,MAT-888,-257.0,,,,,Healthy
202501,PLT-06,MAT-101,-339.0,100.0,150.0,MT,-101.7,Below Safety
202502,PLT-06,MAT-101,-660.0,100.0,150.0,MT,-198.0,Below Safety
202503,PLT-06,MAT-101,536.0,100.0,150.0,MT,160.8,Healthy
202504,PLT-06,MAT-101,1201.0,100.0,150.0,MT,360.3,Healthy
202505,PLT-06,MAT-101,1299.0,100.0,150.0,MT,389.7,Healthy
202507,PLT-06,MAT-101,1858.0,100.0,150.0,MT,557.4,Healthy
202508,PLT-06,MAT-101,2340.0,100.0,150.0,MT,702.0,Healthy
202509,PLT-06,MAT-101,2039.0,100.0,150.0,MT,611.7,Healthy
202510,PLT-06,MAT-101,3295.0,100.0,150.0,MT,988.5,Healthy
202511,PLT-06,MAT-101,3429.0,100.0,150.0,MT,1028.7,Healthy
202512,PLT-06,MAT-101,4252.0,100.0,150.0,MT,1275.6,Healthy
202601,PLT-06,MAT-101,4416.0,100.0,150.0,MT,1324.8,Healthy
202501,PLT-06,MAT-102,,100.0,150.0,MT,64.2,Healthy
202503,PLT-06,MAT-102,650.0,100.0,150.0,MT,195.0,Healthy
202506,PLT-06,MAT-102,1097.0,100.0,150.0,MT,329.1,Healthy
202508,PLT-06,MAT-102,1656.0,100.0,150.0,MT,496.8,Healthy
202511,PLT-06,MAT-102,2938.0,100.0,150.0,MT,881.4,Healthy
202512,PLT-06,MAT-102,3125.0,100.0,150.0,MT,937.5,Healthy
202601,PLT-06,MAT-102,3278.0,100.0,150.0,MT,983.4,Healthy
202501,PLT-06,MAT-103,-202.0,100.0,150.0,MT,-60.6,Below Safety
202502,PLT-06,MAT-103,199.0,100.0,150.0,MT,59.7,Healthy
202503,PLT-06,MAT-103,346.0,100.0,150.0,MT,103.8,Healthy
202505,PLT-06,MAT-103,627.0,100.0,150.0,MT,188.1,Healthy
202506,PLT-06,MAT-103,1618.0,100.0,150.0,MT,485.4,Healthy
202508,PLT-06,MAT-103,2486.0,100.0,150.0,MT,745.8,Healthy
202509,PLT-06,MAT-103,2752.0,100.0,150.0,MT,825.6,Healthy
202510,PLT-06,MAT-103,2856.0,100.0,150.0,MT,856.8,Healthy
202511,PLT-06,MAT-103,3084.0,100.0,150.0,MT,925.2,Healthy
202512,PLT-06,MAT-103,3639.0,100.0,150.0,MT,1091.7,Healthy
202601,PLT-06,MAT-103,3737.0,100.0,150.0,MT,1121.1,Healthy
202502,PLT-06,MAT-104,-145.0,100.0,150.0,MT,-43.5,Below Safety
202504,PLT-06,MAT-104,-94.0,100.0,150.0,MT,-28.2,Below Safety
202506,PLT-06,MAT-104,364.0,100.0,150.0,MT,109.2,Healthy
202508,PLT-06,MAT-104,527.0,100.0,150.0,MT,158.1,Healthy
202509,PLT-06,MAT-104,928.0,100.0,150.0,MT,278.4,Healthy
202510,PLT-06,MAT-104,1419.0,100.0,150.0,MT,425.7,Healthy
202511,PLT-06,MAT-104,1928.0,100.0,150.0,MT,578.4,Healthy
202512,PLT-06,MAT-104,2136.0,100.0,150.0,MT,640.8,Healthy
202601,PLT-06,MAT-104,2559.0,100.0,150.0,MT,767.7,Healthy
202502,PLT-06,MAT-105,-149.0,100.0,150.0,MT,-44.7,Below Safety
202503,PLT-06,MAT-105,443.0,100.0,150.0,MT,132.9,Healthy
202504,PLT-06,MAT-105,947.0,100.0,150.0,MT,284.1,Healthy
202505,PLT-06,MAT-105,655.0,100.0,150.0,MT,196.5,Healthy
202507,PLT-06,MAT-105,559.0,100.0,150.0,MT,167.7,Healthy
202508,PLT-06,MAT-105,786.0,100.0,150.0,MT,235.8,Healthy
202510,PLT-06,MAT-105,,100.0,150.0,MT,351.0,Healthy
202511,PLT-06,MAT-105,1427.0,100.0,150.0,MT,428.1,Healthy
202601,PLT-06,MAT-105,1954.0,100.0,150.0,MT,586.2,Healthy
202501,PLT-06,MAT-106,-265.0,100.0,150.0,MT,-79.5,Below Safety
202503,PLT-06,MAT-106,-428.0,100.0,150.0,MT,-128.4,Below Safety
202504,PLT-06,MAT-106,98.0,100.0,150.0,MT,29.4,Below Safety
202505,PLT-06,MAT-106,430.0,100.0,150.0,MT,129.0,Healthy
202507,PLT-06,MAT-106,914.0,100.0,150.0,MT,274.2,Healthy
202508,PLT-06,MAT-106,1512.0,100.0,150.0,MT,453.6,Healthy
202509,PLT-06,MAT-106,1641.0,100.0,150.0,MT,492.3,Healthy
202510,PLT-06,MAT-106,1600.0,100.0,150.0,MT,480.0,Healthy
202511,PLT-06,MAT-106,1911.0,100.0,150.0,MT,573.3,Healthy
202512,PLT-06,MAT-106,2047.0,100.0,150.0,MT,614.1,Healthy
202504,PLT-06,MAT-107,1112.0,400.0,600.0,KG,83.4,Healthy
202505,PLT-06,MAT-107,340.0,400.0,600.0,KG,25.5,Below Safety
202507,PLT-06,MAT-107,-237.0,400.0,600.0,KG,-17.8,Below Safety
202508,PLT-06,MAT-107,-894.0,400.0,600.0,KG,-67.0,Below Safety
202510,PLT-06,MAT-107,-682.0,400.0,600.0,KG,-51.2,Below Safety
202511,PLT-06,MAT-107,-1391.0,400.0,600.0,KG,-104.3,Below Safety
202512,PLT-06,MAT-107,-2329.0,400.0,600.0,KG,-174.7,Below Safety
202601,PLT-06,MAT-107,-2064.0,400.0,600.0,KG,-154.8,Below Safety
202501,PLT-06,MAT-108,-370.0,400.0,600.0,KG,-27.8,Below Safety
202502,PLT-06,MAT-108,-691.0,400.0,600.0,KG,-51.8,Below Safety
202504,PLT-06,MAT-108,-1197.0,400.0,600.0,KG,-89.8,Below Safety
202505,PLT-06,MAT-108,-1563.0,400.0,600.0,KG,-117.2,Below Safety
202506,PLT-06,MAT-108,-1731.0,400.0,600.0,KG,-129.8,Below Safety
202509,PLT-06,MAT-108,126.0,400.0,600.0,KG,9.4,Below Safety
202510,PLT-06,MAT-108,988.0,400.0,600.0,KG,74.1,Healthy
202501,PLT-06,MAT-109,-266.0,120.0,180.0,EA,-66.5,Below Safety
202503,PLT-06,MAT-109,-680.0,120.0,180.0,EA,-170.0,Below Safety
202505,PLT-06,MAT-109,-945.0,120.0,180.0,EA,-236.2,Below Safety
202508,PLT-06,MAT-109,-1118.0,120.0,180.0,EA,-279.5,Below Safety
202509,PLT-06,MAT-109,-1313.0,120.0,180.0,EA,-328.2,Below Safety
202510,PLT-06,MAT-109,-1378.0,120.0,180.0,EA,-344.5,Below Safety
202501,PLT-06,MAT-110,-325.0,400.0,600.0,KG,-24.4,Below Safety
202502,PLT-06,MAT-110,-1056.0,400.0,600.0,KG,-79.2,Below Safety
202503,PLT-06,MAT-110,-482.0,400.0,600.0,KG,-36.2,Below Safety
202504,PLT-06,MAT-110,-893.0,400.0,600.0,KG,-67.0,Below Safety
202505,PLT-06,MAT-110,-1562.0,400.0,600.0,KG,-117.2,Below Safety
202506,PLT-06,MAT-110,-2280.0,400.0,600.0,KG,-171.0,Below Safety
202507,PLT-06,MAT-110,-2674.0,400.0,600.0,KG,-200.5,Below Safety
202508,PLT-06,MAT-110,-3012.0,400.0,600.0,KG,-225.9,Below Safety
202510,PLT-06,MAT-110,-3492.0,400.0,600.0,KG,-261.9,Below Safety
202502,PLT-06,MAT-111,-126.0,100.0,150.0,MT,-37.8,Below Safety
202505,PLT-06,MAT-111,-562.0,100.0,150.0,MT,-168.6,Below Safety
202508,PLT-06,MAT-111,-702.0,100.0,150.0,MT,-210.6,Below Safety
202509,PLT-06,MAT-111,-783.0,100.0,150.0,MT,-234.9,Below Safety
202512,PLT-06,MAT-111,-872.0,100.0,150.0,MT,-261.6,Below Safety
202501,PLT-06,MAT-112,-153.0,100.0,150.0,MT,-45.9,Below Safety
202502,PLT-06,MAT-112,-282.0,100.0,150.0,MT,-84.6,Below Safety
202503,PLT-06,MAT-112,-481.0,100.0,150.0,MT,-144.3,Below Safety
202504,PLT-06,MAT-112,-703.0,100.0,150.0,MT,-210.9,Below Safety
202506,PLT-06,MAT-112,-853.0,100.0,150.0,MT,-255.9,Below Safety
202507,PLT-06,MAT-112,-1002.0,100.0,150.0,MT,-300.6,Below Safety
202508,PLT-06,MAT-112,-1311.0,100.0,150.0,MT,-393.3,Below Safety
202509,PLT-06,MAT-112,-1676.0,100.0,150.0,MT,-502.8,Below Safety
202510,PLT-06,MAT-112,-1710.0,100.0,150.0,MT,-513.0,Below Safety
202512,PLT-06,MAT-112,-2060.0,100.0,150.0,MT,-618.0,Below Safety
202504,PLT-06,MAT-888,-34.0,,,,,Healthy
202506,PLT-06,MAT-888,-121.0,,,,,Healthy
202509,PLT-06,MAT-888,-373.0,,,,,Healthy
